,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,RH_pred,AH_pred,Time
6426,3.0,1280.0,14.854528552643297,1144.0,481.0,554.5,144.0,1599.0,1623.5,16.425000190735,72.074998855591,1.3360365691392768,67.00102,1.1790999,2004-12-03 12:00:00
6427,3.1,1301.5,15.661748524140208,1169.25,495.0,544.25,139.0,1636.25,1605.25,16.800000190735,70.300001144409,1.3340594045592695,67.97435,1.2259326,2004-12-03 13:00:00
6428,3.3,1331.75,18.079854531960976,1241.75,460.0,524.0,138.0,1716.25,1608.25,17.924999713898,66.325000762939,1.3498886175409404,64.601036,1.2103381,2004-12-03 14:00:00
6429,3.4,1331.5,15.460246884230617,1163.0,445.0,548.25,134.0,1663.5,1522.0,18.849999904633,62.675000190735,1.3506278351466936,66.62368,1.3422718,2004-12-03 15:00:00
6430,4.6,1492.5,23.8337883334643,1399.25,618.0,466.25,150.0,1893.25,1707.5,19.025000095367,61.550000190735,1.340749151748837,63.586124,1.2939311,2004-12-03 16:00:00
6431,6.9,1647.5,32.64465982593365,1611.75,858.0,401.0,173.0,2176.75,1885.0,17.699999809265,68.324998855591,1.3713204792828033,67.441185,1.3740193,2004-12-03 17:00:00
6432,5.1,1481.5,24.00805934548653,1403.75,634.0,462.5,134.0,1883.0,1657.0,16.499999523163,71.724998474121,1.3358065513104578,74.80825,1.2856095,2004-12-03 18:00:00
6433,4.9,1500.5,23.563776754096367,1392.25,575.0,475.75,128.0,1832.0,1645.0,15.699999809265,72.674999237061,1.2872132370331362,72.735916,1.1897674,2004-12-03 19:00:00
6434,6.1,1600.5,30.72393248104688,1567.75,738.0,421.5,132.0,2111.25,1729.0,14.975000143051,74.425001144409,1.2592633235208228,73.17864,1.312483,2004-12-03 20:00:00
6435,6.2,1420.75,20.853976003052793,1320.0,739.0,496.25,134.0,1804.0,1555.5,14.575000286102,75.200000762939,1.2405410670277481,76.07808,1.2815573,2004-12-03 21:00:00
6436,3.0,1232.25,12.705349793389761,1073.75,472.0,605.75,107.0,1503.75,1317.25,14.024999856949,75.650001525879,1.2050944557395098,73.85046,1.1698304,2004-12-03 22:00:00
6437,3.4,1269.5,13.99618082423619,1116.5,542.0,586.25,101.0,1528.25,1290.0,13.100000143051,78.700000762939,1.1817438229138004,76.54393,1.1477683,2004-12-03 23:00:00
6438,3.5,1257.0,13.742933427688438,1108.25,577.0,592.0,94.0,1520.0,1287.0,12.625000238419,78.400001525879,1.1418827248181112,78.15134,1.1138983,2004-12-04 00:00:00
6439,3.2,1245.75,12.794193932102628,1076.75,568.0,621.0,99.0,1461.5,1234.5,12.75,77.900001525879,1.1437528938460146,75.26196,1.0390968,2004-12-04 01:00:00
6440,2.9,1166.25,10.956516647621989,1012.75,451.0,643.0,90.0,1408.0,1143.75,12.125,79.425001144409,1.1201464344424015,75.83746,1.0656981,2004-12-04 02:00:00
6441,2.1,1062.0,8.153992895574259,905.5,451.0,723.75,90.0,1304.5,1004.25,11.574999809265,80.075000762939,1.0898609842798765,77.80566,0.9967804,2004-12-04 03:00:00
6442,2.1,1004.75,6.37429750967153,829.0,242.0,779.25,71.0,1246.0,944.0,11.599999904633,79.650001525879,1.0858334428839271,76.57243,0.9920413,2004-12-04 04:00:00
6443,1.7,1031.75,6.787523688906004,847.5,277.0,751.25,71.0,1265.5,971.75,11.424999952316,81.074998855591,1.0927955154616935,79.39139,1.0343187,2004-12-04 05:00:00
6444,1.7,1034.0,7.433865553476765,875.5,291.0,739.75,66.0,1304.75,967.5,11.450000047684,81.72500038147,1.1033438966754647,81.016975,1.0536609,2004-12-04 06:00:00
6445,1.3,1024.0,6.226288271009065,822.25,277.0,800.0,70.0,1266.25,954.25,12.400000095367,77.124998092651,1.1071644302365342,77.76286,1.0677793,2004-12-04 07:00:00
6446,2.8,1242.75,13.720008745686181,1107.5,510.0,594.75,90.0,1539.0,1201.0,12.324999809265,79.049999237061,1.1293289472879573,79.645966,1.1479374,2004-12-04 08:00:00
6447,2.5,1148.0,9.59960545219535,962.5,451.0,679.5,102.0,1394.5,1016.5,12.199999809265,83.899997711182,1.1889971659048841,83.133286,1.1119725,2004-12-04 09:00:00
6448,2.7,1182.0,10.44807267453735,994.25,584.0,653.75,102.0,1431.0,1038.5,12.224999904633,85.099998474121,1.2079490449146375,82.85869,1.0904349,2004-12-04 10:00:00
6449,1.5,1015.25,6.507103808553313,835.0,260.0,795.75,94.0,1262.5,911.25,12.350000143051,80.099998474121,1.1461743449308395,74.24945,1.0051028,2004-12-04 11:00:00
6450,2.6,1175.25,10.64610019277962,1001.5,492.0,667.75,122.0,1421.5,1059.0,13.049999952316,77.775001525879,1.1641171302094293,75.04886,1.0886451,2004-12-04 12:00:00
6451,3.1,1223.5,11.888908849711504,1045.75,580.0,629.75,124.0,1475.5,1213.0,11.849999904633,86.47500038147,1.1981022669587889,84.91268,1.1021825,2004-12-04 13:00:00
6452,2.5,1122.5,8.406516914528089,915.75,373.0,709.0,103.0,1346.0,1002.75,11.899999856949,85.699998855591,1.1912086294078266,81.500626,1.0770117,2004-12-04 14:00:00
6453,2.6,1187.0,9.553732323725697,960.75,497.0,684.75,115.0,1407.75,1017.0,11.924999952316,88.72500038147,1.235249514838023,85.628006,1.1327543,2004-12-04 15:00:00
6454,2.5,1116.0,7.078731968506726,860.25,413.0,757.5,107.0,1316.25,937.25,12.324999809265,86.950000762939,1.2421904335991463,82.949234,1.1281146,2004-12-04 16:00:00
6455,2.3,1131.25,8.301413416761816,911.5,444.0,728.0,120.0,1356.0,987.25,12.700000047684,84.399997711182,1.235212893687769,79.24052,1.1081407,2004-12-04 17:00:00
6456,3.1,1215.0,10.92183820793345,1011.5,533.0,652.75,120.0,1441.25,1130.5,13.125000238419,81.674999237061,1.2283822640584932,79.00301,1.1333275,2004-12-04 18:00:00
6457,1.9,1077.25,6.8897073959945265,852.0,325.0,772.5,108.0,1302.0,968.75,13.050000190735,80.425001144409,1.2037816923639235,76.59994,1.073467,2004-12-04 19:00:00
6458,2.5,1210.0,10.611844460473737,1000.25,439.0,678.75,115.0,1456.0,1061.75,13.425000190735,79.925001144409,1.2253695064671333,80.55345,1.15333,2004-12-04 20:00:00
6459,3.1,1181.25,9.42969212863617,956.0,506.0,689.25,124.0,1400.0,1057.5,13.799999952316,76.800001144409,1.2059967217259284,75.92773,1.1580447,2004-12-04 21:00:00
6460,2.0,1088.25,6.861257747977811,850.75,349.0,765.75,109.0,1307.0,959.0,13.999999761581,75.85000038147,1.206358247099915,72.56227,1.1063762,2004-12-04 22:00:00
6461,1.9,1054.0,5.623016070883024,794.0,235.0,829.75,93.0,1281.5,887.25,13.549999952316,78.27499961853,1.2096990500946838,75.47846,1.1309593,2004-12-04 23:00:00
6462,2.4,1095.75,6.297366924277402,825.5,378.0,795.0,103.0,1284.5,910.75,13.0,79.22500038147,1.1820244746084398,78.31328,1.1166613,2004-12-05 00:00:00
6463,2.0,1041.75,6.479339579156826,833.75,304.0,807.5,106.0,1267.0,914.0,12.374999761581,77.549999237061,1.1114742768260752,75.690704,1.0107195,2004-12-05 01:00:00
6464,1.2,887.0,3.4402233969608287,678.75,180.0,968.5,96.0,1131.5,785.5,12.324999809265,71.22500038147,1.0175389687249847,67.825966,0.8971583,2004-12-05 02:00:00
6465,1.0,883.75,2.9798895042342073,650.75,180.0,1034.25,96.0,1105.0,741.25,12.199999809265,69.575000762939,0.9859890462659607,67.178665,0.85803425,2004-12-05 03:00:00
6466,1.0,861.75,2.795163092071645,639.0,148.0,1033.25,81.0,1099.75,726.75,12.299999952316,67.47500038147,0.9624136881968539,66.598,0.8717275,2004-12-05 04:00:00
6467,0.8,821.0,1.9952925599534803,583.75,106.0,1131.75,70.0,1069.75,686.0,12.650000095367,65.574998855591,0.9566252206771759,65.59569,0.8877253,2004-12-05 05:00:00
6468,0.6,796.75,1.4834002480253918,543.25,87.0,1234.75,60.0,1046.5,647.5,12.525000095367,65.875,0.953306170744352,64.565544,0.911328,2004-12-05 06:00:00
6469,0.7,802.25,1.416009084814418,537.5,96.0,1237.0,63.0,1042.0,644.5,12.449999809265,65.449998855591,0.9425944712341916,65.24256,0.9037369,2004-12-05 07:00:00
6470,0.8,847.5,1.9154028575292001,577.75,120.0,1160.25,68.0,1067.5,679.0,13.174999952316,62.500000953674,0.9430085533496074,65.17235,0.90418375,2004-12-05 08:00:00
6471,0.9,862.75,2.361018749438252,610.0,130.0,1088.0,68.0,1086.25,695.75,13.100000143051,62.375,0.9366108035536391,65.606705,0.8918778,2004-12-05 09:00:00
6472,1.0,889.25,3.136983169434398,660.5,140.0,1000.75,66.0,1114.5,735.25,12.850000143051,64.724998474121,0.9564362922856321,65.94506,0.91265035,2004-12-05 10:00:00
6473,1.3,969.0,4.40159626389495,732.5,176.0,900.5,72.0,1190.75,803.0,13.000000238419,67.624998092651,1.0089542906690674,70.7351,0.9946825,2004-12-05 11:00:00
6474,1.7,1013.0,5.643922404711203,795.0,209.0,825.75,81.0,1257.25,848.25,13.000000238419,69.72500038147,1.040285993138262,74.8993,1.0513476,2004-12-05 12:00:00
6475,2.4,1100.25,6.657904148776321,841.75,309.0,773.75,89.0,1295.5,882.25,11.974999904633,79.950000762939,1.1166835356709468,81.80155,1.0893526,2004-12-05 13:00:00
6476,1.7,1018.75,5.498273509057063,788.0,226.0,827.75,85.0,1266.75,811.5,11.424999952316,83.674999237061,1.1278404589976152,83.67577,1.0518126,2004-12-05 14:00:00
6477,1.8,1060.75,7.7005854842460435,886.75,246.0,745.25,86.0,1367.0,889.25,11.950000047684,80.775001525879,1.126385889187809,85.06523,1.1256835,2004-12-05 15:00:00
6478,1.5,940.25,3.667816531500541,692.0,208.0,933.75,83.0,1176.5,749.25,11.549999952316,81.02499961853,1.1010063001689154,78.65659,0.9890995,2004-12-05 16:00:00
6479,1.1,904.25,2.8068033642086063,639.75,154.0,1022.25,77.0,1151.5,681.75,11.325000047684,81.025001525879,1.085059927920732,79.4019,0.96785885,2004-12-05 17:00:00
6480,2.4,1119.75,8.883264240647636,934.75,275.0,744.25,93.0,1385.0,921.75,11.974999904633,78.425001144409,1.09538344874579,81.86823,1.0917813,2004-12-05 18:00:00
6481,2.0,986.75,4.649130358347195,745.5,281.0,880.0,103.0,1211.75,832.5,12.149999856949,75.52499961853,1.0668634985685423,76.26449,1.0154853,2004-12-05 19:00:00
6482,1.5,970.5,4.4345815399504325,734.25,237.0,904.5,90.0,1186.5,807.5,12.450000047684,71.875,1.0351257424677316,72.71865,0.9746361,2004-12-05 20:00:00
6483,1.7,964.5,4.4157199544098225,733.25,225.0,908.5,93.0,1172.75,789.5,12.575000047684,70.525001525879,1.023886812141781,68.77095,0.9310991,2004-12-05 21:00:00
6484,1.0,872.5,2.818464253455941,640.5,143.0,1025.0,72.0,1119.5,685.0,12.524999856949,69.125,1.000338338394143,68.733574,0.9156995,2004-12-05 22:00:00
6485,1.0,892.25,3.3183308378132934,671.5,146.0,1011.75,73.0,1111.0,705.75,13.050000190735,64.324998855591,0.9628008067373687,63.075592,0.87124866,2004-12-05 23:00:00
6486,1.0,857.0,2.2929014229629385,605.25,115.0,1093.75,64.0,1070.5,635.5,13.224999904633,62.874999046326,0.9517093363156011,61.89979,0.8616575,2004-12-06 00:00:00
6487,0.9,900.75,3.165543038306502,662.25,125.0,1034.25,66.0,1126.75,678.0,13.299999952316,63.599999427795,0.9673165941550212,66.411575,0.91700464,2004-12-06 01:00:00
6488,1.1,900.66666666667,3.145131870638927,661.0,150.0,1021.6666666667,71.0,1124.3333333333,713.66666666667,13.333333333333,65.266667683919,0.9947853163871212,65.23987,0.90990514,2004-12-06 02:00:00
6489,1.1,904.0,2.956027132033205,649.25,150.0,983.0,71.0,1157.0,726.0,12.650000095367,72.150001525879,1.052543077942697,74.48175,1.0097618,2004-12-06 03:00:00
6490,0.6,857.0,1.712356358293543,562.0,78.0,1140.0,54.0,1129.5,646.25,11.874999761581,79.575000762939,1.1042867868905506,78.95152,1.0650829,2004-12-06 04:00:00
6491,0.7,880.75,2.2503186956887555,602.25,108.0,1033.5,58.0,1157.25,685.0,11.799999713898,81.375,1.1238028311224293,81.57058,1.0652429,2004-12-06 05:00:00
6492,0.9,912.5,3.8259396762198827,701.0,181.0,925.75,72.0,1218.5,750.0,12.024999856949,80.14999961853,1.123097942913576,81.84215,1.0794007,2004-12-06 06:00:00
6493,1.3,1012.25,6.117608927663041,817.25,302.0,818.5,89.0,1314.0,877.75,12.224999904633,78.75,1.1178142067294585,80.850876,1.1391611,2004-12-06 07:00:00
6494,3.1,1314.0,15.78318309681854,1173.0,587.0,589.0,112.0,1626.75,1238.25,12.700000286102,77.200000762939,1.1298393410221839,79.336044,1.1782216,2004-12-06 08:00:00
6495,4.9,1478.5,26.443740985394797,1465.25,712.0,471.25,131.0,2018.0,1571.75,13.425000190735,74.400001525879,1.1406630196501133,74.13329,1.1898481,2004-12-06 09:00:00
6496,4.7,1298.75,18.511652582526064,1254.25,698.0,565.75,161.0,1661.75,1487.5,15.875000238419,63.374998092651,1.1349171501312587,59.44242,1.0570798,2004-12-06 10:00:00
6497,3.2,1221.25,13.189740765267087,1090.0,576.0,640.5,135.0,1489.25,1424.25,18.525000095367,52.900000572205,1.1173627901904688,50.62347,1.050563,2004-12-06 11:00:00
6498,2.5,1170.75,11.975277581182965,1048.75,438.0,654.5,119.0,1418.0,1338.25,18.449999809265,52.625,1.106418751441589,47.540016,0.9982983,2004-12-06 12:00:00
6499,3.8,1316.25,19.859833944162197,1292.5,562.0,538.0,144.0,1681.75,1558.5,19.375000476837,49.849999427795,1.1094917318889221,45.215866,1.046966,2004-12-06 13:00:00
6500,3.3,1207.75,16.363388395708625,1190.75,467.0,572.75,130.0,1588.75,1415.0,19.47500038147,50.125,1.1224773816428442,48.170975,1.053061,2004-12-06 14:00:00
6501,2.5,1144.5,13.842462191035054,1111.5,323.0,621.0,109.0,1481.25,1331.0,20.300000190735,47.499999046326,1.1187369621689662,45.752796,0.96565455,2004-12-06 15:00:00
6502,2.7,1189.0,15.58101438633092,1166.75,391.0,599.25,114.0,1540.75,1314.75,18.699999809265,53.02499961853,1.132159832904239,47.443172,1.0087005,2004-12-06 16:00:00
6503,2.9,1172.75,15.677916694149982,1169.75,379.0,597.25,115.0,1550.5,1289.25,17.275000095367,57.099999427795,1.1161449391912326,53.02306,1.0281549,2004-12-06 17:00:00
6504,3.1,1237.25,17.99401672262385,1239.25,387.0,569.5,123.0,1619.5,1388.5,16.400000095367,59.525000572205,1.1016739815607879,55.765976,1.0205472,2004-12-06 18:00:00
6505,4.0,1252.75,17.93403390825732,1237.5,433.0,570.5,138.0,1613.0,1350.75,15.850000143051,60.849999427795,1.0879881599542451,56.979847,0.9693021,2004-12-06 19:00:00
6506,3.1,1154.5,14.298011063375009,1126.25,349.0,617.0,123.0,1511.0,1266.5,15.475000143051,60.650000572205,1.059110096865426,59.615192,0.98892975,2004-12-06 20:00:00
6507,2.7,1175.0,12.786780174373023,1076.5,337.0,633.75,112.0,1479.75,1279.0,15.275000095367,63.050000190735,1.087216563858876,63.224277,1.0439115,2004-12-06 21:00:00
6508,1.7,1001.25,7.31661206728073,870.5,245.0,805.5,87.0,1264.0,1071.25,16.60000038147,58.5,1.0963428415618197,52.60602,0.9710172,2004-12-06 22:00:00
6509,1.5,1014.0,5.822959543858955,803.5,236.0,870.75,79.0,1233.25,993.5,14.575000047684,64.724999427795,1.0677395987306475,62.453968,1.0213414,2004-12-06 23:00:00
6510,1.4,966.25,5.126210628605008,769.75,191.0,899.5,74.0,1206.25,955.75,13.975000143051,66.124999046326,1.0500134078455248,64.19681,0.987104,2004-12-07 00:00:00
6511,1.4,986.5,5.4569580235554955,786.0,273.0,900.5,75.0,1220.25,935.75,13.025000095367,69.350001335144,1.0363512446350742,68.00744,1.0122256,2004-12-07 01:00:00
6512,1.1,887.5,3.4571831132541018,679.75,211.0,984.5,70.0,1137.75,825.5,13.075000047684,67.375,1.0100699876020367,65.05864,0.9746733,2004-12-07 02:00:00
6513,1.1,911.0,4.150678149020288,719.0,211.0,946.75,70.0,1169.75,839.25,11.575000047684,73.39999961853,0.9990108810953408,74.47289,0.9650671,2004-12-07 03:00:00
6514,1.1,827.5,2.6079681657119167,626.75,146.0,1074.25,64.0,1102.5,747.75,11.899999856949,71.375001907349,0.992094741323178,68.88826,0.8972982,2004-12-07 04:00:00
6515,0.6,857.25,2.271567519386863,603.75,126.0,1125.75,63.0,1091.25,740.25,12.400000095367,68.274998664856,0.9801186627630961,69.0043,0.92620087,2004-12-07 05:00:00
6516,0.8,885.75,2.8262496273519453,641.0,146.0,1081.5,67.0,1098.0,782.5,14.124999761581,60.60000038147,0.9715145407138402,60.625683,0.8990981,2004-12-07 06:00:00
6517,1.0,963.75,4.345294539851805,729.5,243.0,985.0,71.0,1146.0,890.75,12.875,64.224998474121,0.9505721928890538,64.147125,0.95234865,2004-12-07 07:00:00
6518,2.8,1229.5,12.587301769184844,1069.75,450.0,760.75,98.0,1430.75,1196.5,11.675000190735,68.900001525879,0.9438559718864925,69.35342,0.9301814,2004-12-07 08:00:00
6519,3.4,1235.5,16.752370054666,1202.5,499.0,681.25,114.0,1565.5,1310.75,12.549999952316,65.799999237061,0.9537537464205371,65.822525,0.9182339,2004-12-07 09:00:00
6520,3.3,1321.5,17.305162000428265,1219.0,574.0,682.0,130.0,1590.75,1471.5,14.475000143051,61.050000190735,1.0007441950750915,58.502903,0.9840702,2004-12-07 10:00:00
6521,4.1,1406.5,19.841950486357188,1292.0,679.0,643.0,155.0,1637.75,1693.75,16.925000190735,54.224999427795,1.037072016142981,50.78107,0.9580461,2004-12-07 11:00:00
6522,3.5,1356.75,21.562157484179544,1339.25,572.0,656.5,141.0,1582.75,1639.0,17.449999809265,53.27499961853,1.0527783409889544,39.040554,0.7883856,2004-12-07 12:00:00
6523,3.0,1288.5,17.985442521637722,1239.0,396.0,733.0,118.0,1635.0,1468.5,18.799999713898,49.25,1.058059148502519,46.83763,1.0029227,2004-12-07 13:00:00
6524,3.6,1257.25,15.970158798259341,1178.75,455.0,818.0,134.0,1544.75,1414.5,19.400000095367,47.14999961853,1.051009986114272,44.419518,0.946439,2004-12-07 14:00:00
6525,3.0,1198.75,13.742933427688438,1108.25,423.0,817.75,123.0,1449.5,1249.5,19.200000286102,47.10000038147,1.037081530037169,41.87253,0.86272204,2004-12-07 15:00:00
6526,2.6,1180.5,14.142883364271057,1121.25,356.0,629.0,117.0,1466.25,1235.5,17.675000190735,51.47500038147,1.0315294592864848,47.101288,0.89695966,2004-12-07 16:00:00
6527,2.6,1175.0,13.85780147898198,1112.0,350.0,628.0,110.0,1484.0,1212.25,16.500000476837,54.574999809265,1.0164049938750652,54.4683,0.9742072,2004-12-07 17:00:00
6528,3.1,1202.0,14.298011063375009,1126.25,359.0,606.25,115.0,1480.25,1211.75,15.400000095367,57.925001144409,1.0067519760997885,58.01936,0.9250344,2004-12-07 18:00:00
6529,3.2,1169.75,13.34033630167749,1095.0,358.0,617.75,116.0,1469.75,1194.5,15.175000190735,58.400000572205,1.0006940214558206,61.2982,0.975558,2004-12-07 19:00:00
6530,2.4,1115.0,11.5958294863929,1035.5,289.0,648.75,99.0,1381.25,1199.75,14.900000333786,58.449999809265,0.9842858157472087,57.272503,0.933222,2004-12-07 20:00:00
6531,2.6,1130.0,11.31290941623808,1025.5,359.0,657.25,115.0,1373.5,1208.75,14.474999904633,60.449999809265,0.9909088500712878,56.765778,0.93848836,2004-12-07 21:00:00
6532,2.4,1194.5,10.963457959141822,1013.0,355.0,645.75,104.0,1344.5,1275.75,14.474999904633,62.325000762939,1.0216442519695508,58.26439,0.9442264,2004-12-07 22:00:00
6533,1.8,1110.75,7.7005854842460435,886.75,244.0,720.25,92.0,1262.25,1131.5,14.625,60.625,1.0032802645092143,60.38479,0.9744025,2004-12-07 23:00:00
6534,1.7,1092.25,6.958191195775006,855.0,194.0,749.75,84.0,1230.75,1060.75,15.0,59.275000572205,1.0045140788568776,57.975662,0.95078915,2004-12-08 00:00:00
6535,1.9,1110.5,6.986811305001475,856.25,176.0,745.75,81.0,1253.75,1035.75,14.699999809265,60.325000762939,1.0030735720551243,61.980804,1.0039418,2004-12-08 01:00:00
6536,1.4,992.0,4.373406775985076,731.0,170.0,1035.0,77.0,1148.75,910.5,15.275000095367,59.099998474121,1.0191038393452796,55.687878,0.8957136,2004-12-08 02:00:00
6537,1.5,1050.75,6.068969622151595,815.0,170.0,1304.75,77.0,1202.75,950.75,12.324999809265,69.674999237061,0.9953952473131586,71.49806,0.82208997,2004-12-08 03:00:00
6538,1.7,1079.75,7.910799352772567,895.5,212.0,1075.0,75.0,1262.0,1033.25,11.649999856949,72.499998092651,0.9915659037524014,72.28309,0.89925635,2004-12-08 04:00:00
6539,1.0,893.0,3.051966703328714,655.25,146.0,990.25,69.0,1096.75,816.0,11.950000047684,71.925001144409,1.0029749902625913,68.03328,0.89569324,2004-12-08 05:00:00
6540,0.9,923.0,3.1901107029667854,663.75,177.0,988.25,67.0,1121.25,821.5,11.799999952316,71.75,0.9908799308927982,72.98549,0.95863634,2004-12-08 06:00:00
6541,1.0,950.0,4.032111328470852,712.5,172.0,917.0,68.0,1139.25,841.0,11.799999952316,71.425001144409,0.9863916403901049,70.88317,0.94435495,2004-12-08 07:00:00
6542,1.0,946.75,3.23123660450304,666.25,159.0,985.25,68.0,1114.5,794.5,12.849999904633,66.349999427795,0.9804487905839057,66.850555,0.91705537,2004-12-08 08:00:00
6543,1.1,972.5,4.023051532017862,712.0,184.0,923.25,69.0,1157.0,831.25,13.174999952316,65.224998474121,0.9841236882364485,67.50555,0.980582,2004-12-08 09:00:00
6544,1.7,1111.0,7.640968165500885,884.25,310.0,750.5,81.0,1280.0,1024.5,13.100000143051,66.150001525879,0.9932954883242966,70.42658,1.0067949,2004-12-08 10:00:00
6545,2.3,1206.25,9.777421299680487,969.25,363.0,701.0,95.0,1364.75,1177.5,14.299999952316,63.325000762939,1.0265620141943572,67.388855,1.0756892,2004-12-08 11:00:00
6546,2.1,1201.5,9.481835343396181,958.0,302.0,731.5,92.0,1330.0,1180.75,16.0,58.075000762939,1.0482060864884197,57.20927,1.0217357,2004-12-08 12:00:00
6547,2.7,1261.25,11.221602522216635,1022.25,424.0,634.75,113.0,1407.25,1250.0,17.300000190735,53.949999809265,1.0562138586329537,54.14275,1.0153924,2004-12-08 13:00:00
6548,2.3,1101.5,6.946757178144978,854.5,258.0,763.25,98.0,1278.75,1039.0,17.25,53.324999809265,1.040732970083712,54.40223,1.0355666,2004-12-08 14:00:00
6549,1.2,997.0,4.572351408632516,741.5,179.0,910.75,82.0,1180.0,898.75,16.699999570847,54.675000190735,1.0310859969779866,54.227573,0.9729253,2004-12-08 15:00:00
6550,1.4,1048.5,5.539721776547866,790.0,221.0,869.75,96.0,1183.25,1018.75,15.350000143051,58.875000953674,1.0200407828919402,55.184296,0.91873956,2004-12-08 16:00:00
6551,1.9,1082.0,6.477490430292507,833.66666666667,303.0,800.33333333333,107.0,1207.3333333333,1057.0,15.166666666667,57.966667175293,0.9927460109156617,53.43854,0.9003915,2004-12-08 17:00:00
6552,2.6,1177.0,10.251632517250627,987.0,429.0,692.0,119.0,1323.5,1228.5,16.200000047684,54.47500038147,0.9956497256240697,51.261627,0.8969617,2004-12-08 18:00:00
6553,2.4,1166.25,8.889611855025933,935.0,357.0,756.0,114.0,1301.0,1135.25,16.450000524521,55.300000190735,1.0266886006547435,52.266445,0.9375861,2004-12-08 19:00:00
6554,3.5,1351.75,14.02701136675159,1117.5,438.0,625.25,127.0,1524.0,1188.25,14.649999856949,72.074998855591,1.1946579866204612,70.90888,1.1051775,2004-12-08 20:00:00
6555,3.5,1210.0,9.190126573053254,946.75,457.0,696.5,121.0,1403.5,1059.5,13.875,76.675001144409,1.2098054268326721,78.39118,1.1989175,2004-12-08 21:00:00
6556,2.2,1161.25,8.239851353044795,909.0,355.0,720.5,109.0,1369.5,962.25,13.650000095367,79.25,1.2326144228401625,75.81077,1.1287528,2004-12-08 22:00:00
6557,2.3,1142.0,7.200154258626809,865.5,348.0,814.75,107.0,1329.25,938.75,13.849999666214,77.25,1.2169368953082174,76.039154,1.103952,2004-12-08 23:00:00
6558,1.9,1054.0,5.524163125188419,789.25,241.0,886.25,100.0,1253.75,863.75,14.249999761581,71.650001525879,1.1578327836874014,67.638214,1.0426073,2004-12-09 00:00:00
6559,1.0,926.0,2.944126630396109,648.5,134.0,1035.25,83.0,1145.25,741.25,14.875000238419,65.72500038147,1.1050452688841588,63.96218,0.9960836,2004-12-09 01:00:00
6560,0.8,872.5,1.9885819738018988,583.25,94.0,1154.75,66.0,1107.75,641.75,14.675000190735,67.324998855591,1.1176958123221243,65.20234,1.0059893,2004-12-09 02:00:00
6561,0.5,831.75,1.197502764718959,518.0,94.0,1264.25,66.0,1061.0,539.25,15.150000095367,63.249999046326,1.0820891633852727,61.789715,0.9908552,2004-12-09 03:00:00
6562,0.4,802.5,0.6954521105858987,466.25,33.0,1450.75,30.0,1033.5,448.75,14.800000190735,65.52499961853,1.0964632207311518,61.607246,0.9751341,2004-12-09 04:00:00
6563,0.4,817.5,0.6636337911405592,462.5,33.0,1508.5,29.0,1045.75,436.75,14.375,68.5,1.1157584194225791,63.869804,0.9099408,2004-12-09 05:00:00
6564,0.4,813.5,0.8382723096043855,482.25,57.0,1425.5,41.0,1026.75,457.0,14.524999856949,62.850001335144,1.0335247385312465,61.032024,0.9402051,2004-12-09 06:00:00
6565,0.6,831.75,1.330123390996772,530.0,112.0,1346.0,63.0,1026.5,511.5,14.575000047684,56.72500038147,0.9357671638587448,54.977875,0.85310555,2004-12-09 07:00:00
6566,1.9,1091.0,7.587481564402678,882.0,358.0,844.25,114.0,1288.25,931.0,14.950000047684,55.275000572205,0.9337692711836959,57.02302,0.9689322,2004-12-09 08:00:00
6567,2.0,1018.5,7.392736441914561,873.75,287.0,1113.25,114.0,1235.0,905.25,14.549999952316,56.5,0.930578356393144,55.024975,0.82000357,2004-12-09 09:00:00
6568,1.4,936.75,4.736157363623643,750.0,263.0,1386.25,102.0,1141.0,790.0,14.349999904633,55.375,0.900541199906742,54.55982,0.88189495,2004-12-09 10:00:00
6569,1.4,949.75,5.446649916651041,785.5,282.0,1037.75,101.0,1144.75,849.75,14.674999952316,52.5,0.8715786150391215,47.41651,0.73597467,2004-12-09 11:00:00
6570,1.5,961.5,5.426058636400471,784.5,286.0,992.75,103.0,1161.0,870.25,15.474999904633,51.72500038147,0.9032558750893683,46.927258,0.79752314,2004-12-09 12:00:00
6571,1.6,969.0,6.004374886921272,812.0,259.0,989.0,100.0,1188.5,842.0,14.925000190735,53.35000038147,0.8998254119281744,51.540516,0.7872553,2004-12-09 13:00:00
6572,1.8,1009.75,7.142224321062913,863.0,265.0,914.5,95.0,1256.5,885.75,15.225000143051,50.974999427795,0.8762281036424692,52.53163,0.86404836,2004-12-09 14:00:00
6573,1.4,945.5,5.328704583249726,779.75,249.0,944.75,99.0,1141.75,801.0,15.175000190735,50.074999809265,0.8580437062081497,46.407257,0.78939503,2004-12-09 15:00:00
6574,1.7,987.5,7.18855231234508,865.0,268.0,876.25,102.0,1190.0,894.75,15.550000190735,46.60000038147,0.8176153021619676,45.175728,0.76206607,2004-12-09 16:00:00
6575,1.7,948.25,5.7173548641833944,798.5,226.0,1538.5,105.0,1144.5,827.25,14.750000238419,48.374999046326,0.8069236825756695,49.609795,0.76396716,2004-12-09 17:00:00
